storage,ram,warranty,days_since_posted,brand_enc,model_enc,district_enc,cond_New,cond_Used,price,brand,model,district,condition
128.0,8.0,0,365,97917.97445255474,195397.13717498505,103293.80948314318,True,False,169100.0,Samsung,Galaxy S22,Jaffna,New
64.0,4.0,0,3,97917.97445255474,63063.303347058965,95823.04900181488,True,False,58500.0,Samsung,Galaxy A32,Colombo,New
512.0,8.0,0,7,69119.74921630374,89998.6629501347,101644.83202809989,False,True,125300.0,Huawei,Huawei Mate 30,Nuwara Eliya,Used
512.0,12.0,0,90,34074.161073877825,65264.916412581406,94554.46428776065,False,True,77300.0,Vivo,Vivo V21,Kalutara,Used
128.0,6.0,1,0,15386.073825503356,18775.993614846906,94554.46428776065,False,True,17000.0,Other,Redmi 9C,Kalutara,Used
256.0,8.0,1,60,34074.161073877825,65264.916412581406,94554.46428776065,True,False,80800.0,Vivo,Vivo V21,Kalutara,New
128.0,6.0,0,0,40497.74011299453,42694.96437108665,94554.46428776065,False,True,37300.0,Oppo,Oppo A74,Kalutara,Used
64.0,6.0,1,30,34074.161073877825,65264.916412581406,82392.69750409125,True,False,55600.0,Vivo,Vivo V21,Badulla,New
128.0,8.0,0,4,30231.324744260754,38808.81772295549,83246.0201484606,False,True,37000.0,Motorola,Moto G60,Matara,Used
128.0,6.0,1,365,257365.38849646822,140339.59996967835,87796.20740059376,False,True,95800.0,Apple,iPhone XR,Batticaloa,Used
256.0,8.0,1,60,15386.073825503356,15486.906190689504,85661.14130434782,True,False,26200.0,Other,Redmi 9A,Gampaha,New
256.0,12.0,0,6,27953.91566265252,19795.34635056526,94554.46428776065,True,False,23200.0,Realme,Realme C30,Kalutara,New
256.0,8.0,1,90,27953.91566265252,25864.696434646437,103711.00702576112,True,False,43200.0,Realme,Realme 8,Kandy,New
128.0,4.0,0,2,19583.721190036482,29051.97909569368,103711.00702576112,False,True,18300.0,Nokia,Nokia G20,Kandy,Used
256.0,8.0,1,60,257365.38849646822,377823.79385442554,85661.14130434782,True,False,500000.0,Apple,iPhone 13 Pro,Gampaha,New
64.0,6.0,1,6,39362.87425149832,40934.060610937835,103711.00702576112,False,True,32800.0,Xiaomi,Poco M4 Pro,Kandy,Used
256.0,8.0,0,0,97917.97445255474,111445.16141583124,85661.14130434782,False,True,122000.0,Samsung,Galaxy A72,Gampaha,Used
256.0,12.0,1,7,257365.38849646822,346991.35595038394,110952.47148247254,False,True,427600.0,Apple,iPhone 14,Kurunegala,Used
128.0,8.0,0,14,27953.91566265252,52346.56883936626,85661.14130434782,True,False,56300.0,Realme,Realme GT Neo 2,Gampaha,New
64.0,4.0,0,21,97917.97445255474,111445.16141583124,71138.72690290223,False,True,71000.0,Samsung,Galaxy A72,Hambantota,Used
512.0,8.0,0,14,39362.87425149832,31999.27625116677,101348.45814434181,False,True,37800.0,Xiaomi,Redmi 10C,Galle,Used
64.0,8.0,1,7,30231.324744260754,26330.44096923781,85661.14130434782,False,True,18900.0,Motorola,Moto E40,Gampaha,Used
128.0,8.0,0,30,97917.97445255474,111445.16141583124,103711.00702576112,False,True,95800.0,Samsung,Galaxy A72,Kandy,Used
256.0,12.0,0,365,69119.74921630374,49548.710433680935,100507.63829246433,False,True,47500.0,Huawei,Huawei P40 Lite,Ratnapura,Used
128.0,4.0,1,1,15386.073825503356,26796.447781263545,124420.06610992628,True,False,27900.0,Other,Redmi Note 9,Mullaitivu,New
64.0,8.0,0,4,97917.97445255474,48782.851526856786,83246.0201484606,True,False,43300.0,Samsung,Galaxy M32,Matara,New
128.0,3.0,1,180,15386.073825503356,8333.520815155518,95823.04900181488,False,True,7400.0,Other,Itel A49,Colombo,Used
256.0,8.0,1,90,97917.97445255474,40701.562497311475,95823.04900181488,False,True,46900.0,Samsung,Galaxy A13,Colombo,Used
128.0,4.0,0,21,257365.38849646822,140955.23143193364,95823.04900181488,False,True,100100.0,Apple,iPhone SE,Colombo,Used
256.0,8.0,0,90,30231.324744260754,34748.85656212868,82392.69750409125,False,True,28800.0,Motorola,Moto G30,Badulla,Used
128.0,4.0,0,21,15386.073825503356,8333.520815155518,101348.45814434181,False,True,8100.0,Other,Itel A49,Galle,Used
128.0,6.0,0,90,30231.324744260754,38808.81772295549,95823.04900181488,False,True,32600.0,Motorola,Moto G60,Colombo,Used
128.0,8.0,0,14,257365.38849646822,173787.27283977624,95823.04900181488,False,True,144900.0,Apple,iPhone 11,Colombo,Used
64.0,4.0,0,90,39362.87425149832,31999.27625116677,85661.14130434782,False,True,18900.0,Xiaomi,Redmi 10C,Gampaha,Used
512.0,6.0,0,14,39362.87425149832,40934.060610937835,95823.04900181488,True,False,59200.0,Xiaomi,Poco M4 Pro,Colombo,New
512.0,12.0,1,7,34074.161073877825,27440.34868471268,111228.6323253798,True,False,51100.0,Vivo,Vivo Y33s,Trincomalee,New
512.0,12.0,0,90,112310.1101226048,154967.67778937303,103293.80948314318,False,True,183100.0,Oneplus,OnePlus 10 Pro,Jaffna,Used
128.0,8.0,1,90,40497.74011299453,43047.454393762484,85661.14130434782,False,True,39400.0,Oppo,Oppo F19,Gampaha,Used
32.0,3.0,1,14,15386.073825503356,8333.520815155518,85661.14130434782,False,True,5800.0,Other,Itel A49,Gampaha,Used
256.0,12.0,0,1,97917.97445255474,54188.93971904517,85661.14130434782,False,True,65500.0,Samsung,Galaxy A23,Gampaha,Used
128.0,8.0,1,60,257365.38849646822,381601.4887660484,95823.04900181488,False,True,339900.0,Apple,iPhone 15,Colombo,Used
512.0,8.0,0,21,39362.87425149832,40934.060610937835,85661.14130434782,False,True,49500.0,Xiaomi,Poco M4 Pro,Gampaha,Used
64.0,4.0,0,14,39362.87425149832,40934.060610937835,111228.6323253798,True,False,32200.0,Xiaomi,Poco M4 Pro,Trincomalee,New
128.0,6.0,0,30,97917.97445255474,87801.75465945594,91916.9849169941,False,True,77500.0,Samsung,Galaxy A53,Anuradhapura,Used
64.0,4.0,0,365,19583.721190036482,29051.97909569368,103293.80948314318,True,False,16600.0,Nokia,Nokia G20,Jaffna,New
64.0,6.0,0,60,69119.74921630374,95982.16308907153,91916.9849169941,False,True,78400.0,Huawei,Huawei P30 Pro,Anuradhapura,Used
512.0,6.0,0,90,97917.97445255474,48782.851526856786,87796.20740059376,False,True,56900.0,Samsung,Galaxy M32,Batticaloa,Used
32.0,2.0,0,90,15386.073825503356,8333.520815155518,87796.20740059376,False,True,5000.0,Other,Itel A49,Batticaloa,Used
128.0,3.0,0,2,15386.073825503356,21572.264745749373,110952.47148247254,False,True,17200.0,Other,Redmi 12,Kurunegala,Used
128.0,8.0,1,7,30231.324744260754,26330.44096923781,103711.00702576112,True,False,27600.0,Motorola,Moto E40,Kandy,New
128.0,4.0,0,60,39362.87425149832,31999.27625116677,101348.45814434181,False,True,21600.0,Xiaomi,Redmi 10C,Galle,Used
128.0,6.0,0,3,257365.38849646822,140339.59996967835,85661.14130434782,False,True,104700.0,Apple,iPhone XR,Gampaha,Used
128.0,6.0,1,180,30231.324744260754,41828.615814658624,93990.62876049172,False,True,29700.0,Motorola,Moto G62,Kegalle,Used
128.0,4.0,0,90,257365.38849646822,269967.6191386011,107774.78187801622,False,True,182800.0,Apple,iPhone 12 Pro,Puttalam,Used
128.0,4.0,0,14,15386.073825503356,15486.906190689504,85661.14130434782,False,True,11800.0,Other,Redmi 9A,Gampaha,Used
32.0,4.0,0,0,97917.97445255474,169323.4803932598,79284.01182438398,True,False,140200.0,Samsung,Galaxy S21,Matale,New
128.0,6.0,0,90,30231.324744260754,38808.81772295549,94554.46428776065,False,True,33400.0,Motorola,Moto G60,Kalutara,Used
128.0,6.0,1,365,112310.1101226048,110106.22788148513,85661.14130434782,True,False,114300.0,Oneplus,OnePlus 9,Gampaha,New
512.0,12.0,0,14,97917.97445255474,87801.75465945594,95823.04900181488,False,True,133200.0,Samsung,Galaxy A53,Colombo,Used
128.0,8.0,0,7,97917.97445255474,63063.303347058965,107774.78187801622,True,False,65000.0,Samsung,Galaxy A32,Puttalam,New
128.0,6.0,0,60,15386.073825503356,11711.031529132475,115991.70105414501,True,False,14700.0,Other,Tecno Pop 5,Mannar,New
128.0,4.0,0,1,30231.324744260754,38808.81772295549,111228.6323253798,False,True,31800.0,Motorola,Moto G60,Trincomalee,Used
128.0,4.0,0,365,19583.721190036482,30429.332986661073,84771.21353568324,False,True,17600.0,Nokia,Nokia 5.4,Vavuniya,Used
256.0,6.0,0,90,257365.38849646822,221074.4410842764,94554.46428776065,False,True,195400.0,Apple,iPhone 12,Kalutara,Used
256.0,8.0,0,180,34074.161073877825,27091.48565029078,71138.72690290223,True,False,32700.0,Vivo,Vivo Y20,Hambantota,New
64.0,4.0,0,1,40497.74011299453,27691.00502306108,94554.46428776065,False,True,15400.0,Oppo,Oppo A16,Kalutara,Used
512.0,8.0,0,60,15386.073825503356,13820.04196151102,100507.63829246433,False,True,22300.0,Other,Tecno Spark 8,Ratnapura,Used
128.0,6.0,0,21,112310.1101226048,97091.16376285558,95823.04900181488,True,False,107900.0,Oneplus,OnePlus 9R,Colombo,New
64.0,3.0,1,1,19583.721190036482,19288.194779797588,85661.14130434782,False,True,12600.0,Nokia,Nokia G10,Gampaha,Used
128.0,6.0,0,21,94936.78554610761,55188.87370444853,83246.0201484606,True,False,48700.0,Sony,Sony Xperia 10,Matara,New
128.0,8.0,0,60,40497.74011299453,27691.00502306108,103711.00702576112,True,False,22200.0,Oppo,Oppo A16,Kandy,New
256.0,12.0,0,90,257365.38849646822,427761.19738151116,82392.69750409125,True,False,612600.0,Apple,iPhone 14 Pro,Badulla,New
128.0,6.0,0,90,97917.97445255474,195397.13717498505,100507.63829246433,False,True,159500.0,Samsung,Galaxy S22,Ratnapura,Used
128.0,6.0,0,7,97917.97445255474,40701.562497311475,101348.45814434181,True,False,40000.0,Samsung,Galaxy A13,Galle,New
64.0,6.0,0,60,15386.073825503356,15921.774967089843,91916.9849169941,False,True,13900.0,Other,Infinix Hot 12,Anuradhapura,Used
128.0,4.0,0,90,257365.38849646822,346991.35595038394,124420.06610992628,False,True,249700.0,Apple,iPhone 14,Mullaitivu,Used
128.0,8.0,0,1,257365.38849646822,381601.4887660484,111717.76085735158,False,True,335400.0,Apple,iPhone 15,Unknown,Used
64.0,8.0,0,14,97917.97445255474,54188.93971904517,103293.80948314318,False,True,39700.0,Samsung,Galaxy A23,Jaffna,Used
128.0,6.0,0,60,40497.74011299453,42694.96437108665,101348.45814434181,False,True,37200.0,Oppo,Oppo A74,Galle,Used
128.0,6.0,1,3,257365.38849646822,154621.87676715612,103293.80948314318,False,True,136400.0,Apple,iPhone XS Max,Jaffna,Used
256.0,4.0,1,180,15386.073825503356,13820.04196151102,85661.14130434782,True,False,25200.0,Other,Tecno Spark 8,Gampaha,New
256.0,6.0,1,5,39362.87425149832,31999.27625116677,91916.9849169941,False,True,31400.0,Xiaomi,Redmi 10C,Anuradhapura,Used
512.0,6.0,0,90,27953.91566265252,24676.078536864414,101149.44293738395,False,True,27500.0,Realme,Realme Narzo 50,Ampara,Used
128.0,6.0,1,365,97917.97445255474,81014.33059306446,95823.04900181488,False,True,57500.0,Samsung,Galaxy A52,Colombo,Used
64.0,8.0,0,60,97917.97445255474,195397.13717498505,103711.00702576112,True,False,211800.0,Samsung,Galaxy S22,Kandy,New
128.0,8.0,0,90,257365.38849646822,377823.79385442554,103711.00702576112,False,True,304700.0,Apple,iPhone 13 Pro,Kandy,Used
128.0,3.0,1,7,15386.073825503356,21572.264745749373,85661.14130434782,True,False,26700.0,Other,Redmi 12,Gampaha,New
256.0,8.0,1,21,94936.78554610761,55188.87370444853,101394.06698685887,False,True,57800.0,Sony,Sony Xperia 10,Polonnaruwa,Used
64.0,8.0,0,180,97917.97445255474,54188.93971904517,85661.14130434782,False,True,35900.0,Samsung,Galaxy A23,Gampaha,Used
32.0,2.0,1,180,15386.073825503356,13820.04196151102,103293.80948314318,True,False,9900.0,Other,Tecno Spark 8,Jaffna,New
128.0,8.0,0,90,34074.161073877825,27440.34868471268,95823.04900181488,True,False,33700.0,Vivo,Vivo Y33s,Colombo,New
64.0,8.0,0,30,40497.74011299453,35090.253383405914,100507.63829246433,True,False,32900.0,Oppo,Oppo A57,Ratnapura,New
512.0,8.0,0,365,40497.74011299453,43047.454393762484,87796.20740059376,False,True,42100.0,Oppo,Oppo F19,Batticaloa,Used
128.0,8.0,1,0,69119.74921630374,37019.2366409103,83246.0201484606,False,True,31400.0,Huawei,Huawei Y7a,Matara,Used
256.0,8.0,1,60,34074.161073877825,33135.55697285718,101149.44293738395,False,True,37600.0,Vivo,Vivo Y53s,Ampara,Used
128.0,6.0,0,0,257365.38849646822,140339.59996967835,94554.46428776065,False,True,103300.0,Apple,iPhone XR,Kalutara,Used
128.0,6.0,1,90,39362.87425149832,40934.060610937835,85661.14130434782,False,True,35400.0,Xiaomi,Poco M4 Pro,Gampaha,Used
64.0,8.0,0,7,34074.161073877825,30661.765604484175,94554.46428776065,False,True,20300.0,Vivo,Vivo Y21s,Kalutara,Used
256.0,6.0,1,5,19583.721190036482,23935.634614589275,107774.78187801622,False,True,21800.0,Nokia,Nokia 3.4,Puttalam,Used
128.0,6.0,1,90,27953.91566265252,52346.56883936626,95823.04900181488,False,True,46800.0,Realme,Realme GT Neo 2,Colombo,Used
256.0,12.0,1,2,39362.87425149832,60789.304598206174,85661.14130434782,True,False,81900.0,Xiaomi,Mi 11 Lite,Gampaha,New
128.0,6.0,0,1,27953.91566265252,24676.078536864414,95823.04900181488,False,True,18800.0,Realme,Realme Narzo 50,Colombo,Used
128.0,4.0,0,180,27953.91566265252,52346.56883936626,94554.46428776065,True,False,47300.0,Realme,Realme GT Neo 2,Kalutara,New
128.0,6.0,0,6,19583.721190036482,30429.332986661073,101149.44293738395,False,True,24800.0,Nokia,Nokia 5.4,Ampara,Used
64.0,4.0,0,14,257365.38849646822,377823.79385442554,71138.72690290223,True,False,280400.0,Apple,iPhone 13 Pro,Hambantota,New
256.0,8.0,0,4,97917.97445255474,36716.2922561019,111717.76085735158,False,True,38600.0,Samsung,Galaxy A12,Unknown,Used
256.0,8.0,1,60,257365.38849646822,130572.75152919091,103293.80948314318,True,False,209200.0,Apple,iPhone X,Jaffna,New
128.0,8.0,0,60,97917.97445255474,169323.4803932598,95823.04900181488,False,True,143700.0,Samsung,Galaxy S21,Colombo,Used
128.0,6.0,1,21,97917.97445255474,48782.851526856786,111228.6323253798,False,True,43500.0,Samsung,Galaxy M32,Trincomalee,Used
64.0,4.0,1,5,19583.721190036482,19288.194779797588,101149.44293738395,True,False,15500.0,Nokia,Nokia G10,Ampara,New
128.0,6.0,0,0,97917.97445255474,36716.2922561019,111717.76085735158,False,True,29000.0,Samsung,Galaxy A12,Unknown,Used
256.0,6.0,0,30,94936.78554610761,130871.36712056895,83246.0201484606,True,False,147300.0,Sony,Sony Xperia 1 III,Matara,New
128.0,4.0,1,5,15386.073825503356,11711.031529132475,111717.76085735158,True,False,12500.0,Other,Tecno Pop 5,Unknown,New
64.0,8.0,0,365,34074.161073877825,27440.34868471268,111228.6323253798,False,True,17400.0,Vivo,Vivo Y33s,Trincomalee,Used
32.0,3.0,0,365,40497.74011299453,43047.454393762484,95823.04900181488,True,False,19900.0,Oppo,Oppo F19,Colombo,New
64.0,8.0,1,0,27953.91566265252,52346.56883936626,107774.78187801622,True,False,52000.0,Realme,Realme GT Neo 2,Puttalam,New
128.0,4.0,1,90,112310.1101226048,110106.22788148513,91916.9849169941,False,True,86700.0,Oneplus,OnePlus 9,Anuradhapura,Used
64.0,6.0,1,4,30231.324744260754,38808.81772295549,103711.00702576112,True,False,38900.0,Motorola,Moto G60,Kandy,New
128.0,6.0,0,6,97917.97445255474,87801.75465945594,95823.04900181488,False,True,78100.0,Samsung,Galaxy A53,Colombo,Used
128.0,4.0,0,14,40497.74011299453,35090.253383405914,95823.04900181488,True,False,38600.0,Oppo,Oppo A57,Colombo,New
256.0,12.0,0,4,257365.38849646822,140339.59996967835,100507.63829246433,True,False,209100.0,Apple,iPhone XR,Ratnapura,New
128.0,6.0,1,4,30231.324744260754,38808.81772295549,71138.72690290223,True,False,54500.0,Motorola,Moto G60,Hambantota,New
64.0,4.0,1,90,257365.38849646822,140955.23143193364,79284.01182438398,False,True,92400.0,Apple,iPhone SE,Matale,Used
128.0,4.0,0,30,97917.97445255474,81014.33059306446,95823.04900181488,False,True,65400.0,Samsung,Galaxy A52,Colombo,Used
512.0,8.0,0,30,97917.97445255474,253083.3507477765,95823.04900181488,False,True,315000.0,Samsung,Galaxy S23,Colombo,Used
64.0,6.0,1,90,97917.97445255474,253083.3507477765,93990.62876049172,False,True,191700.0,Samsung,Galaxy S23,Kegalle,Used
256.0,6.0,1,60,112310.1101226048,110106.22788148513,110952.47148247254,True,False,133500.0,Oneplus,OnePlus 9,Kurunegala,New
128.0,6.0,1,14,34074.161073877825,27440.34868471268,103711.00702576112,False,True,25800.0,Vivo,Vivo Y33s,Kandy,Used
128.0,6.0,0,90,257365.38849646822,173787.27283977624,103711.00702576112,False,True,132000.0,Apple,iPhone 11,Kandy,Used
128.0,4.0,1,4,257365.38849646822,173787.27283977624,110952.47148247254,True,False,208600.0,Apple,iPhone 11,Kurunegala,New
128.0,4.0,0,0,97917.97445255474,36716.2922561019,115991.70105414501,False,True,28800.0,Samsung,Galaxy A12,Mannar,Used
256.0,8.0,0,14,27953.91566265252,24676.078536864414,95823.04900181488,True,False,28000.0,Realme,Realme Narzo 50,Colombo,New
256.0,6.0,0,0,257365.38849646822,280262.88759545796,82392.69750409125,False,True,281700.0,Apple,iPhone 13,Badulla,Used
32.0,2.0,1,365,27953.91566265252,21961.50860801315,111717.76085735158,True,False,9800.0,Realme,Realme C25,Unknown,New
256.0,6.0,0,6,19583.721190036482,30429.332986661073,100507.63829246433,False,True,30000.0,Nokia,Nokia 5.4,Ratnapura,Used
128.0,8.0,1,0,27953.91566265252,52346.56883936626,94554.46428776065,True,False,61400.0,Realme,Realme GT Neo 2,Kalutara,New
64.0,6.0,0,30,19583.721190036482,23935.634614589275,100507.63829246433,True,False,15400.0,Nokia,Nokia 3.4,Ratnapura,New
32.0,2.0,1,21,39362.87425149832,47890.90705801962,95823.04900181488,False,True,26900.0,Xiaomi,Poco X3,Colombo,Used
128.0,6.0,0,7,257365.38849646822,381601.4887660484,101348.45814434181,True,False,423700.0,Apple,iPhone 15,Galle,New
512.0,8.0,0,21,257365.38849646822,280262.88759545796,111717.76085735158,False,True,344000.0,Apple,iPhone 13,Unknown,Used
64.0,4.0,0,14,257365.38849646822,280262.88759545796,95823.04900181488,False,True,171100.0,Apple,iPhone 13,Colombo,Used
128.0,6.0,1,0,39362.87425149832,41436.801783884606,103293.80948314318,True,False,51700.0,Xiaomi,Redmi Note 10,Jaffna,New
128.0,8.0,0,60,257365.38849646822,269967.6191386011,95823.04900181488,True,False,307200.0,Apple,iPhone 12 Pro,Colombo,New
128.0,6.0,1,14,97917.97445255474,63063.303347058965,95823.04900181488,False,True,57200.0,Samsung,Galaxy A32,Colombo,Used
128.0,4.0,0,14,30231.324744260754,41828.615814658624,91916.9849169941,True,False,37300.0,Motorola,Moto G62,Anuradhapura,New
128.0,4.0,0,30,257365.38849646822,346991.35595038394,94554.46428776065,False,True,248600.0,Apple,iPhone 14,Kalutara,Used
64.0,3.0,0,60,19583.721190036482,19288.194779797588,95823.04900181488,False,True,11500.0,Nokia,Nokia G10,Colombo,Used
128.0,6.0,0,6,34074.161073877825,27440.34868471268,103711.00702576112,True,False,31900.0,Vivo,Vivo Y33s,Kandy,New
64.0,6.0,1,7,15386.073825503356,13820.04196151102,85661.14130434782,False,True,14000.0,Other,Tecno Spark 8,Gampaha,Used
256.0,8.0,1,21,97917.97445255474,111445.16141583124,95823.04900181488,False,True,119700.0,Samsung,Galaxy A72,Colombo,Used
256.0,12.0,0,14,27953.91566265252,24676.078536864414,95823.04900181488,False,True,27200.0,Realme,Realme Narzo 50,Colombo,Used
128.0,6.0,0,6,39362.87425149832,57853.598596687494,101348.45814434181,True,False,52200.0,Xiaomi,Redmi Note 12,Galle,New
64.0,8.0,0,30,27953.91566265252,24676.078536864414,101644.83202809989,True,False,20500.0,Realme,Realme Narzo 50,Nuwara Eliya,New
128.0,6.0,0,365,34074.161073877825,30661.765604484175,101644.83202809989,False,True,16800.0,Vivo,Vivo Y21s,Nuwara Eliya,Used
32.0,2.0,0,21,30231.324744260754,26330.44096923781,94554.46428776065,False,True,11400.0,Motorola,Moto E40,Kalutara,Used
128.0,4.0,0,60,27953.91566265252,19795.34635056526,111228.6323253798,True,False,18100.0,Realme,Realme C30,Trincomalee,New
64.0,6.0,1,180,40497.74011299453,43047.454393762484,95823.04900181488,False,True,28300.0,Oppo,Oppo F19,Colombo,Used
128.0,4.0,0,180,40497.74011299453,35090.253383405914,95823.04900181488,False,True,26800.0,Oppo,Oppo A57,Colombo,Used
256.0,8.0,0,5,30231.324744260754,41828.615814658624,95823.04900181488,True,False,55700.0,Motorola,Moto G62,Colombo,New
256.0,12.0,0,180,112310.1101226048,154967.67778937303,110952.47148247254,False,True,144000.0,Oneplus,OnePlus 10 Pro,Kurunegala,Used
128.0,8.0,0,60,257365.38849646822,427761.19738151116,100507.63829246433,False,True,351800.0,Apple,iPhone 14 Pro,Ratnapura,Used
256.0,6.0,1,14,97917.97445255474,63063.303347058965,95823.04900181488,False,True,73000.0,Samsung,Galaxy A32,Colombo,Used
256.0,8.0,0,30,97917.97445255474,81014.33059306446,103711.00702576112,True,False,124900.0,Samsung,Galaxy A52,Kandy,New
128.0,4.0,0,30,15386.073825503356,21572.264745749373,95823.04900181488,False,True,17700.0,Other,Redmi 12,Colombo,Used
64.0,8.0,0,7,34074.161073877825,30661.765604484175,82392.69750409125,True,False,27600.0,Vivo,Vivo Y21s,Badulla,New
